service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
2:11:CIST-001452-1-220,0,0,0,0,0,1,1,20211212,20231208
2:11:CIST-001452-1-221,0,0,0,0,0,1,1,20211212,20231208
2:12:CIST-552681-1-101,1,1,1,1,1,0,0,20220401,20221210
2:12:CIST-552681-1-102,1,1,1,1,1,0,0,20220401,20221210
2:12:CIST-552681-1-103,1,1,1,1,1,0,0,20220401,20221210
2:12:CIST-552681-1-104,1,1,1,1,1,0,0,20220401,20221210
2:12:CIST-552681-1-105,1,1,1,1,1,0,0,20220401,20221210
2:12:CIST-552681-1-106,1,1,1,1,1,0,0,20220401,20221210
2:12:CIST-552681-1-107,1,1,1,1,1,0,0,20220401,20221210
2:12:CIST-552681-1-108,1,1,1,1,1,0,0,20220401,20221210
2:12:CIST-552681-1-109,1,1,1,1,1,0,0,20220401,20221210
2:12:CIST-552681-1-111,1,1,1,1,1,0,0,20220401,20221210
2:12:CIST-552681-1-112,1,1,1,1,1,0,0,20220401,20221210
2:12:CIST-552681-1-113,1,1,1,1,1,0,0,20220401,20221210
2:12:CIST-552681-1-114,1,1,1,1,1,0,0,20220401,20221210
2:12:CIST-552681-1-115,1,1,1,1,1,0,0,20220401,20221210
2:12:CIST-552681-1-116,1,1,1,1,1,0,0,20220401,20221210
2:12:CIST-552681-1-117,1,1,1,1,1,0,0,20220401,20221210
2:12:CIST-552681-1-118,1,1,1,1,1,0,0,20220401,20221210
2:12:CIST-552681-1-119,1,1,1,1,1,0,0,20220401,20221210
2:12:CIST-552681-1-120,1,1,1,1,1,0,0,20220401,20221210
2:12:CIST-552681-1-121,1,1,1,1,1,0,0,20220401,20221210
2:12:CIST-552681-1-122,1,1,1,1,1,0,0,20220401,20221210
2:12:CIST-552681-1-123,1,1,1,1,1,0,0,20220401,20221210
2:12:CIST-552681-1-124,1,1,1,1,1,0,0,20220401,20221210
2:12:CIST-552681-1-125,1,1,1,1,1,0,0,20220401,20221210
2:12:CIST-552681-1-126,1,1,1,1,1,0,0,20220401,20221210
2:12:CIST-552681-1-127,1,1,1,1,1,0,0,20220401,20221210
2:12:CIST-552681-1-201,0,0,0,0,0,0,1,20220401,20221210
2:12:CIST-552681-1-202,0,0,0,0,0,0,1,20220401,20221210
2:13:CIST-552682-1-101,1,1,1,1,1,0,0,20220401,20221210
2:13:CIST-552682-1-102,1,1,1,1,1,0,0,20220401,20221210
2:13:CIST-552682-1-103,1,1,1,1,1,0,0,20220401,20221210
2:13:CIST-552682-1-104,1,1,1,1,1,0,0,20220401,20221210
2:13:CIST-552682-1-105,1,1,1,1,1,0,0,20220401,20221210
2:13:CIST-552682-1-106,1,1,1,1,1,0,0,20220401,20221210
2:13:CIST-552682-1-107,1,1,1,1,1,0,0,20220401,20221210
2:13:CIST-552682-1-108,1,1,1,1,1,0,0,20220401,20221210
2:13:CIST-552682-1-109,1,1,1,1,1,0,0,20220401,20221210
2:13:CIST-552682-1-110,1,1,1,1,1,0,0,20220401,20221210
2:13:CIST-552682-1-111,1,1,1,1,1,0,0,20220401,20221210
2:13:CIST-552682-1-112,1,1,1,1,1,0,0,20220401,20221210
2:13:CIST-552682-1-113,1,1,1,1,1,0,0,20220401,20221210
2:13:CIST-552682-1-114,1,1,1,1,1,0,0,20220401,20221210
2:13:CIST-552682-1-115,1,1,1,1,1,0,0,20220401,20221210
2:13:CIST-552682-1-116,1,1,1,1,1,0,0,20220401,20221210
2:13:CIST-552682-1-117,1,1,1,1,1,0,0,20220401,20221210
2:13:CIST-552682-1-118,1,1,1,1,1,0,0,20220401,20221210
2:13:CIST-552682-1-119,1,1,1,1,1,0,0,20220401,20221210
2:13:CIST-552682-1-120,1,1,1,1,1,0,0,20220401,20221210
2:13:CIST-552682-1-121,1,1,1,1,1,0,0,20220401,20221210
2:13:CIST-552682-1-122,1,1,1,1,1,0,0,20220401,20221210
2:13:CIST-552682-1-123,1,1,1,1,1,0,0,20220401,20221210
2:13:CIST-552682-1-124,1,1,1,1,1,0,0,20220401,20221210
2:13:CIST-552682-1-125,1,1,1,1,1,0,0,20220401,20221210
2:13:CIST-552682-1-126,1,1,1,1,1,0,0,20220401,20221210
2:13:CIST-552682-1-127,1,1,1,1,1,0,0,20220401,20221210
2:13:CIST-552682-1-128,1,1,1,1,1,0,0,20220401,20221210
2:13:CIST-552682-1-129,1,1,1,1,1,0,0,20220401,20221210
2:13:CIST-552682-1-130,1,1,1,1,1,0,0,20220401,20221210
2:13:CIST-552682-1-131,1,1,1,1,1,0,0,20220401,20221210
2:13:CIST-552682-1-132,1,1,1,1,1,0,0,20220401,20221210
2:13:CIST-552682-1-133,1,1,1,1,1,0,0,20220401,20221210
2:13:CIST-552682-1-135,1,1,1,1,1,0,0,20220401,20221210
2:13:CIST-552682-1-137,1,1,1,1,1,0,0,20220401,20221210
2:13:CIST-552682-1-139,1,1,1,1,1,0,0,20220401,20221210
2:13:CIST-552682-1-141,1,1,1,1,1,0,0,20220401,20221210
2:14:CIST-562764-1-101,1,1,1,1,1,0,0,20211212,20221210
2:14:CIST-562764-1-102,1,1,1,1,1,0,0,20211212,20221210
2:14:CIST-562764-1-103,1,1,1,1,1,0,0,20211212,20221210
2:14:CIST-562764-1-104,1,1,1,1,1,0,0,20211212,20221210
2:14:CIST-562764-1-105,1,1,1,1,1,0,0,20211212,20221210
2:14:CIST-562764-1-106,1,1,1,1,1,0,0,20211212,20221210
2:14:CIST-562764-1-107,1,1,1,1,1,0,0,20211212,20221210
2:14:CIST-562764-1-108,1,1,1,1,1,0,0,20211212,20221210
2:14:CIST-562764-1-109,1,1,1,1,1,0,0,20211212,20221210
2:14:CIST-562764-1-110,1,1,1,1,1,0,0,20211212,20221210
2:14:CIST-562764-1-111,1,1,1,1,1,0,0,20211212,20221210
2:14:CIST-562764-1-112,1,1,1,1,1,0,0,20211212,20221210
2:14:CIST-562764-1-114,1,1,1,1,1,0,0,20211212,20221210
2:15:CIST-552680-1-148,1,1,1,1,1,0,0,20211213,20221209
2:15:CIST-552680-1-150,1,1,1,1,1,0,0,20211213,20221209
2:15:CIST-552680-1-151,1,1,1,1,1,0,0,20211213,20221209
2:15:CIST-552680-1-152,1,1,1,1,1,0,0,20211213,20221209
2:15:CIST-552680-1-153,1,1,1,1,1,0,0,20211213,20221209
2:15:CIST-552680-1-154,1,1,1,1,1,0,0,20211213,20221209
2:15:CIST-552680-1-155,1,1,1,1,1,0,0,20211213,20221209
2:15:CIST-552680-1-156,1,1,1,1,1,0,0,20211213,20221209
2:15:CIST-552680-1-157,1,1,1,1,1,0,0,20211213,20221209
2:15:CIST-552680-1-158,1,1,1,1,1,0,0,20211213,20221209
2:15:CIST-552680-1-159,1,1,1,1,1,0,0,20211213,20221209
2:16:CIST-512437-1-101,1,1,1,1,1,0,0,20220516,20220930
2:16:CIST-512437-1-102,1,1,1,1,1,0,0,20220516,20220930
2:16:CIST-512437-1-103,1,1,1,1,1,0,0,20220516,20220930
2:16:CIST-512437-1-104,1,1,1,1,1,0,0,20220516,20220930
2:16:CIST-512437-1-105,1,1,1,1,1,0,0,20220516,20220930
2:16:CIST-512437-1-106,1,1,1,1,1,0,0,20220516,20220930
2:16:CIST-512437-1-107,1,1,1,1,1,0,0,20220516,20220930
2:16:CIST-512437-1-108,1,1,1,1,1,0,0,20220516,20220930
2:16:CIST-512437-1-109,1,1,1,1,1,0,0,20220516,20220930
2:16:CIST-512437-1-110,1,1,1,1,1,0,0,20220516,20220930
2:16:CIST-512437-1-111,1,1,1,1,1,0,0,20220516,20220930
2:16:CIST-512437-1-112,1,1,1,1,1,0,0,20220516,20220930
2:16:CIST-512437-1-113,1,1,1,1,1,0,0,20220516,20220930
2:16:CIST-512437-1-114,1,1,1,1,1,0,0,20220516,20220930
2:16:CIST-512437-1-115,1,1,1,1,1,0,0,20220516,20220930
2:16:CIST-512437-1-116,1,1,1,1,1,0,0,20220516,20220930
2:16:CIST-512437-1-117,1,1,1,1,1,0,0,20220516,20220930
2:16:CIST-512437-1-118,1,1,1,1,1,0,0,20220516,20220930
2:16:CIST-512437-1-119,1,1,1,1,1,0,0,20220516,20220930
2:16:CIST-512437-1-120,1,1,1,1,1,0,0,20220516,20220930
2:16:CIST-512437-1-121,1,1,1,1,1,0,0,20220516,20220930
2:16:CIST-512437-1-122,1,1,1,1,1,0,0,20220516,20220930
2:16:CIST-512437-1-123,1,1,1,1,1,0,0,20220516,20220930
2:16:CIST-512437-1-124,1,1,1,1,1,0,0,20220516,20220930
2:16:CIST-512437-1-125,1,1,1,1,1,0,0,20220516,20220930
2:16:CIST-512437-1-126,1,1,1,1,1,0,0,20220516,20220930
2:16:CIST-512437-1-127,1,1,1,1,1,0,0,20220516,20220930
2:16:CIST-512437-1-128,1,1,1,1,1,0,0,20220516,20220930
2:16:CIST-512437-1-129,1,1,1,1,1,0,0,20220516,20220930
2:16:CIST-512437-1-130,1,1,1,1,1,0,0,20220516,20220930
2:16:CIST-512437-1-131,1,1,1,1,1,0,0,20220516,20220930
2:16:CIST-512437-1-132,1,1,1,1,1,0,0,20220516,20220930
2:16:CIST-512437-1-133,1,1,1,1,1,0,0,20220516,20220930
2:16:CIST-512437-1-134,1,1,1,1,1,0,0,20220516,20220930
2:16:CIST-512437-1-135,1,1,1,1,1,0,0,20220516,20220930
2:16:CIST-512437-1-142,1,1,1,1,1,0,0,20220516,20220930
2:16:CIST-512437-1-201,0,0,0,0,0,1,1,20220516,20220930
2:16:CIST-512437-1-202,0,0,0,0,0,1,1,20220516,20220930
2:16:CIST-512437-1-204,0,0,0,0,0,1,1,20220516,20220930
2:16:CIST-512437-1-205,0,0,0,0,0,1,1,20220516,20220930
2:16:CIST-512437-1-206,0,0,0,0,0,1,1,20220516,20220930
2:16:CIST-512437-1-207,0,0,0,0,0,1,1,20220516,20220930
2:16:CIST-512437-1-209,0,0,0,0,0,1,1,20220516,20220930
2:16:CIST-512437-1-210,0,0,0,0,0,1,1,20220516,20220930
2:16:CIST-512437-1-301,1,1,1,1,1,0,0,20220516,20220930
2:17:CIST-512406-1-101,1,1,1,1,1,0,0,20211212,20221210
2:17:CIST-512406-1-102,1,1,1,1,1,0,0,20211212,20221210
2:17:CIST-512406-1-103,1,1,1,1,1,0,0,20211212,20221210
2:17:CIST-512406-1-104,1,1,1,1,1,0,0,20211212,20221210
2:17:CIST-512406-1-105,1,1,1,1,1,0,0,20211212,20221210
2:17:CIST-512406-1-106,1,1,1,1,1,0,0,20211212,20221210
2:17:CIST-512406-1-107,1,1,1,1,1,0,0,20211212,20221210
2:17:CIST-512406-1-108,1,1,1,1,1,0,0,20211212,20221210
2:17:CIST-512406-1-109,1,1,1,1,1,0,0,20211212,20221210
2:17:CIST-512406-1-110,1,1,1,1,1,0,0,20211212,20221210
2:17:CIST-512406-1-111,1,1,1,1,1,0,0,20211212,20221210
2:17:CIST-512406-1-112,1,1,1,1,1,0,0,20211212,20221210
2:17:CIST-512406-1-113,1,1,1,1,1,0,0,20211212,20221210
2:17:CIST-512406-1-114,1,1,1,1,1,0,0,20211212,20221210
2:17:CIST-512406-1-115,1,1,1,1,1,0,0,20211212,20221210
2:17:CIST-512406-1-116,1,1,1,1,1,0,0,20211212,20221210
2:18:CIST-001521-1-101,1,1,1,1,1,0,0,20200314,20240630
2:18:CIST-001521-1-102,1,1,1,1,1,0,0,20200314,20240630
2:18:CIST-001521-1-103,1,1,1,1,1,0,0,20200314,20240630
2:18:CIST-001521-1-104,1,1,1,1,1,0,0,20200314,20240630
2:18:CIST-001521-1-105,1,1,1,1,1,0,0,20200314,20240630
2:18:CIST-001521-1-106,1,1,1,1,1,0,0,20200314,20240630
2:18:CIST-001521-1-107,1,1,1,1,1,0,0,20200314,20240630
2:18:CIST-001521-1-108,1,1,1,1,1,0,0,20200314,20240630
2:18:CIST-001521-1-109,1,1,1,1,1,0,0,20200314,20240630
2:18:CIST-001521-1-110,1,1,1,1,1,0,0,20200314,20240630
2:18:CIST-001521-1-111,1,1,1,1,1,0,0,20200314,20240630
2:18:CIST-001521-1-112,1,1,1,1,1,0,0,20200314,20240630
2:18:CIST-001521-1-113,1,1,1,1,1,0,0,20200314,20240630
2:18:CIST-001521-1-114,1,1,1,1,1,0,0,20200314,20240630
2:18:CIST-001521-1-115,1,1,1,1,1,0,0,20200314,20240630
2:18:CIST-001521-1-116,1,1,1,1,1,0,0,20200314,20240630
2:18:CIST-001521-1-117,1,1,1,1,1,0,0,20200314,20240630
2:18:CIST-001521-1-118,1,1,1,1,1,0,0,20200314,20240630
2:18:CIST-001521-1-119,1,1,1,1,1,0,0,20200314,20240630
2:18:CIST-001521-1-120,1,1,1,1,1,0,0,20200314,20240630
2:18:CIST-001521-1-121,1,1,1,1,1,0,0,20200314,20240630
2:18:CIST-001521-1-122,1,1,1,1,1,0,0,20200314,20240630
2:18:CIST-001521-1-151,0,0,0,0,0,1,1,20200314,20240630
2:18:CIST-001521-1-152,0,0,0,0,0,1,1,20200314,20240630
2:18:CIST-001521-1-153,0,0,0,0,0,1,1,20200314,20240630
2:18:CIST-001521-1-154,0,0,0,0,0,1,1,20200314,20240630
2:18:CIST-001521-1-155,0,0,0,0,0,1,1,20200314,20240630
2:18:CIST-001521-1-156,0,0,0,0,0,1,1,20200314,20240630
2:18:CIST-001521-1-157,0,0,0,0,0,1,1,20200314,20240630
2:18:CIST-001521-1-158,0,0,0,0,0,1,1,20200314,20240630
2:18:CIST-001521-1-159,0,0,0,0,0,1,1,20200314,20240630
2:18:CIST-001521-1-160,0,0,0,0,0,1,1,20200314,20240630
2:18:CIST-001521-1-161,0,0,0,0,0,1,1,20200314,20240630
2:18:CIST-001521-1-162,0,0,0,0,0,1,1,20200314,20240630
2:18:CIST-001521-1-163,0,0,0,0,0,1,1,20200314,20240630
2:18:CIST-001521-1-164,0,0,0,0,0,1,1,20200314,20240630
2:18:CIST-001521-1-165,0,0,0,0,0,1,1,20200314,20240630
2:18:CIST-001521-1-166,0,0,0,0,0,1,1,20200314,20240630
2:19:CIST-552683-1-101,1,1,1,1,1,0,0,20211212,20221210
2:19:CIST-552683-1-102,1,1,1,1,1,0,0,20211212,20221210
2:19:CIST-552683-1-103,1,1,1,1,1,0,0,20211212,20221210
2:19:CIST-552683-1-104,1,1,1,1,1,0,0,20211212,20221210
2:19:CIST-552683-1-105,1,1,1,1,1,0,0,20211212,20221210
2:19:CIST-552683-1-106,1,1,1,1,1,0,0,20211212,20221210
2:19:CIST-552683-1-107,1,1,1,1,1,0,0,20211212,20221210
2:19:CIST-552683-1-108,1,1,1,1,1,0,0,20211212,20221210
2:19:CIST-552683-1-110,1,1,1,1,1,0,0,20211212,20221210
2:19:CIST-552683-1-111,1,1,1,1,1,0,0,20211212,20221210
2:19:CIST-552683-1-112,1,1,1,1,1,0,0,20211212,20221210
2:19:CIST-552683-1-113,1,1,1,1,1,0,0,20211212,20221210
2:19:CIST-552683-1-114,1,1,1,1,1,0,0,20211212,20221210
2:19:CIST-552683-1-115,1,1,1,1,1,0,0,20211212,20221210
2:19:CIST-552683-1-116,1,1,1,1,1,0,0,20211212,20221210
2:19:CIST-552683-1-118,1,1,1,1,1,0,0,20211212,20221210
2:19:CIST-552683-1-119,1,1,1,1,1,0,0,20211212,20221210
2:19:CIST-552683-1-120,1,1,1,1,1,0,0,20211212,20221210
2:19:CIST-552683-1-121,1,1,1,1,1,0,0,20211212,20221210
2:19:CIST-552683-1-123,1,1,1,1,1,0,0,20211212,20221210
2:19:CIST-552683-1-124,1,1,1,1,1,0,0,20211212,20221210
2:19:CIST-552683-1-125,1,1,1,1,1,0,0,20211212,20221210
2:19:CIST-552683-1-126,1,1,1,1,1,0,0,20211212,20221210
2:19:CIST-552683-1-127,1,1,1,1,1,0,0,20211212,20221210
2:19:CIST-552683-1-128,1,1,1,1,1,0,0,20211212,20221210
2:19:CIST-552683-1-129,1,1,1,1,1,0,0,20211212,20221210
2:19:CIST-552683-1-130,1,1,1,1,1,0,0,20211212,20221210
2:19:CIST-552683-1-131,1,1,1,1,1,0,0,20211212,20221210
2:19:CIST-552683-1-133,1,1,1,1,1,0,0,20211212,20221210
2:19:CIST-552683-1-134,1,1,1,1,1,0,0,20211212,20221210
2:19:CIST-552683-1-136,1,1,1,1,1,0,0,20211212,20221210
2:19:CIST-552683-1-138,1,1,1,1,1,0,0,20211212,20221210
2:19:CIST-552683-1-141,1,1,1,1,1,0,0,20211212,20221210
2:19:CIST-552683-1-143,1,1,1,1,1,0,0,20211212,20221210
2:19:CIST-552683-1-201,0,0,0,0,0,1,1,20211212,20221210
2:19:CIST-552683-1-202,0,0,0,0,0,1,1,20211212,20221210
2:19:CIST-552683-1-203,0,0,0,0,0,1,1,20211212,20221210
2:19:CIST-552683-1-204,0,0,0,0,0,1,1,20211212,20221210
2:19:CIST-552683-1-205,0,0,0,0,0,1,1,20211212,20221210
2:19:CIST-552683-1-206,0,0,0,0,0,1,1,20211212,20221210
2:19:CIST-552683-1-207,0,0,0,0,0,1,1,20211212,20221210
2:19:CIST-552683-1-208,0,0,0,0,0,1,1,20211212,20221210
2:20:CIST-582487-1-101,1,1,1,1,1,0,0,20211212,20221210
2:20:CIST-582487-1-102,1,1,1,1,1,0,0,20211212,20221210
2:20:CIST-582487-1-103,1,1,1,1,1,0,0,20211212,20221210
2:20:CIST-582487-1-104,1,1,1,1,1,0,0,20211212,20221210
2:20:CIST-582487-1-105,1,1,1,1,1,0,0,20211212,20221210
2:20:CIST-582487-1-106,1,1,1,1,1,0,0,20211212,20221210
2:20:CIST-582487-1-108,1,1,1,1,1,0,0,20211212,20221210
2:20:CIST-582487-1-109,1,1,1,1,1,0,0,20211212,20221210
2:20:CIST-582487-1-110,1,1,1,1,1,0,0,20211212,20221210
2:20:CIST-582487-1-111,1,1,1,1,1,0,0,20211212,20221210
2:20:CIST-582487-1-112,1,1,1,1,1,0,0,20211212,20221210
2:20:CIST-582487-1-113,1,1,1,1,1,0,0,20211212,20221210
2:20:CIST-582487-1-114,1,1,1,1,1,0,0,20211212,20221210
2:20:CIST-582487-1-115,1,1,1,1,1,0,0,20211212,20221210
2:20:CIST-582487-1-116,1,1,1,1,1,0,0,20211212,20221210
2:20:CIST-582487-1-117,1,1,1,1,1,0,0,20211212,20221210
2:20:CIST-582487-1-118,1,1,1,1,1,0,0,20211212,20221210
2:20:CIST-582487-1-119,1,1,1,1,1,0,0,20211212,20221210
2:20:CIST-582487-1-120,1,1,1,1,1,0,0,20211212,20221210
2:20:CIST-582487-1-121,1,1,1,1,1,0,0,20211212,20221210
2:20:CIST-582487-1-122,1,1,1,1,1,0,0,20211212,20221210
2:20:CIST-582487-1-123,1,1,1,1,1,0,0,20211212,20221210
2:20:CIST-582487-1-124,1,1,1,1,1,0,0,20211212,20221210
2:20:CIST-582487-1-125,1,1,1,1,1,0,0,20211212,20221210
2:20:CIST-582487-1-126,1,1,1,1,1,0,0,20211212,20221210
2:20:CIST-582487-1-127,1,1,1,1,1,0,0,20211212,20221210
2:20:CIST-582487-1-129,1,1,1,1,1,0,0,20211212,20221210
2:20:CIST-582487-1-201,0,0,0,0,0,1,1,20211212,20221210
2:20:CIST-582487-1-202,0,0,0,0,0,1,1,20211212,20221210
2:20:CIST-582487-1-203,0,0,0,0,0,1,1,20211212,20221210
2:20:CIST-582487-1-204,0,0,0,0,0,1,1,20211212,20221210
2:20:CIST-582487-1-205,0,0,0,0,0,1,1,20211212,20221210
2:20:CIST-582487-1-206,0,0,0,0,0,1,1,20211212,20221210
2:20:CIST-582487-1-207,0,0,0,0,0,1,1,20211212,20221210
2:20:CIST-582487-1-208,0,0,0,0,0,1,1,20211212,20221210
2:20:CIST-582487-1-209,0,0,0,0,0,1,1,20211212,20221210
2:20:CIST-582487-1-210,0,0,0,0,0,1,1,20211212,20221210
2:20:CIST-582487-1-211,0,0,0,0,0,1,1,20211212,20221210
2:20:CIST-582487-1-212,0,0,0,0,0,1,1,20211212,20221210
2:20:CIST-582487-1-213,0,0,0,0,0,1,1,20211212,20221210
2:21:CIST-001435-1-101,1,1,1,1,1,0,0,20220701,20240329
2:21:CIST-001435-1-102,1,1,1,1,1,0,0,20220701,20240329
2:21:CIST-001435-1-103,1,1,1,1,1,0,0,20220701,20240329
2:21:CIST-001435-1-104,1,1,1,1,1,0,0,20220701,20240329
2:21:CIST-001435-1-106,1,1,1,1,1,0,0,20220701,20240329
2:21:CIST-001435-1-107,1,1,1,1,1,0,0,20220701,20240329
2:21:CIST-001435-1-108,1,1,1,1,1,0,0,20220701,20240329
2:21:CIST-001435-1-109,1,1,1,1,1,0,0,20220701,20240329
2:21:CIST-001435-1-110,1,1,1,1,1,0,0,20220701,20240329
2:21:CIST-001435-1-111,1,1,1,1,1,0,0,20220701,20240329
2:21:CIST-001435-1-112,1,1,1,1,1,0,0,20220701,20240329
2:21:CIST-001435-1-113,1,1,1,1,1,0,0,20220701,20240329
2:21:CIST-001435-1-201,0,0,0,0,0,1,1,20220701,20240329
2:21:CIST-001435-1-202,0,0,0,0,0,1,1,20220701,20240329
2:21:CIST-001435-1-203,0,0,0,0,0,1,1,20220701,20240329
2:21:CIST-001435-1-204,0,0,0,0,0,1,1,20220701,20240329
2:21:CIST-001435-1-206,0,0,0,0,0,1,1,20220701,20240329
2:21:CIST-001435-1-207,0,0,0,0,0,1,1,20220701,20240329
2:21:CIST-001435-1-208,0,0,0,0,0,1,1,20220701,20240329
2:21:CIST-001435-1-209,0,0,0,0,0,1,1,20220701,20240329
2:21:CIST-001435-1-210,0,0,0,0,0,1,1,20220701,20240329
2:21:CIST-001435-1-211,0,0,0,0,0,1,1,20220701,20240329
2:21:CIST-001435-1-212,0,0,0,0,0,1,1,20220701,20240329
2:21:CIST-001435-1-213,0,0,0,0,0,1,1,20220701,20240329
2:22:CIST-512431-1-101,1,1,1,1,1,0,0,20220419,20220930
2:22:CIST-512431-1-102,1,1,1,1,1,0,0,20220419,20220930
2:22:CIST-512431-1-103,1,1,1,1,1,0,0,20220419,20220930
2:22:CIST-512431-1-104,1,1,1,1,1,0,0,20220419,20220930
2:22:CIST-512431-1-105,1,1,1,1,1,0,0,20220419,20220930
2:22:CIST-512431-1-106,1,1,1,1,1,0,0,20220419,20220930
2:22:CIST-512431-1-107,1,1,1,1,1,0,0,20220419,20220930
2:22:CIST-512431-1-108,1,1,1,1,1,0,0,20220419,20220930
2:22:CIST-512431-1-109,1,1,1,1,1,0,0,20220419,20220930
2:22:CIST-512431-1-110,1,1,1,1,1,0,0,20220419,20220930
2:22:CIST-512431-1-111,1,1,1,1,1,0,0,20220419,20220930
2:22:CIST-512431-1-112,1,1,1,1,1,0,0,20220419,20220930
2:22:CIST-512431-1-113,1,1,1,1,1,0,0,20220419,20220930
2:22:CIST-512431-1-114,1,1,1,1,1,0,0,20220419,20220930
2:22:CIST-512431-1-115,1,1,1,1,1,0,0,20220419,20220930
2:22:CIST-512431-1-116,1,1,1,1,1,0,0,20220419,20220930
2:22:CIST-512431-1-117,1,1,1,1,1,0,0,20220419,20220930
2:22:CIST-512431-1-118,1,1,1,1,1,0,0,20220419,20220930
2:23:CIST-592450-1-101,1,1,1,1,1,0,0,20220117,20221210
2:23:CIST-592450-1-102,1,1,1,1,1,0,0,20220117,20221210
2:23:CIST-592450-1-103,1,1,1,1,1,0,0,20220117,20221210
2:23:CIST-592450-1-104,1,1,1,1,1,0,0,20220117,20221210
2:23:CIST-592450-1-105,1,1,1,1,1,0,0,20220117,20221210
2:23:CIST-592450-1-106,1,1,1,1,1,0,0,20220117,20221210
2:23:CIST-592450-1-107,1,1,1,1,1,0,0,20220117,20221210
2:23:CIST-592450-1-108,1,1,1,1,1,0,0,20220117,20221210
2:23:CIST-592450-1-109,1,1,1,1,1,0,0,20220117,20221210
2:23:CIST-592450-1-110,1,1,1,1,1,0,0,20220117,20221210
2:23:CIST-592450-1-111,1,1,1,1,1,0,0,20220117,20221210
2:23:CIST-592450-1-112,1,1,1,1,1,0,0,20220117,20221210
2:23:CIST-592450-1-113,1,1,1,1,1,0,0,20220117,20221210
2:23:CIST-592450-1-114,1,1,1,1,1,0,0,20220117,20221210
2:23:CIST-592450-1-115,1,1,1,1,1,0,0,20220117,20221210
2:23:CIST-592450-1-116,1,1,1,1,1,0,0,20220117,20221210
2:23:CIST-592450-1-117,1,1,1,1,1,0,0,20220117,20221210
2:23:CIST-592450-1-118,1,1,1,1,1,0,0,20220117,20221210
2:23:CIST-592450-1-119,1,1,1,1,1,0,0,20220117,20221210
2:23:CIST-592450-1-120,1,1,1,1,1,0,0,20220117,20221210
2:23:CIST-592450-1-121,1,1,1,1,1,0,0,20220117,20221210
2:23:CIST-592450-1-122,1,1,1,1,1,0,0,20220117,20221210
2:23:CIST-592450-1-123,1,1,1,1,1,0,0,20220117,20221210
2:23:CIST-592450-1-124,1,1,1,1,1,0,0,20220117,20221210
2:23:CIST-592450-1-125,1,1,1,1,1,0,0,20220117,20221210
2:23:CIST-592450-1-126,1,1,1,1,1,0,0,20220117,20221210
2:23:CIST-592450-1-127,1,1,1,1,1,0,0,20220117,20221210
2:23:CIST-592450-1-128,1,1,1,1,1,0,0,20220117,20221210
2:23:CIST-592450-1-129,1,1,1,1,1,0,0,20220117,20221210
2:23:CIST-592450-1-130,1,1,1,1,1,0,0,20220117,20221210
2:23:CIST-592450-1-131,1,1,1,1,1,0,0,20220117,20221210
2:23:CIST-592450-1-132,1,1,1,1,1,0,0,20220117,20221210
2:23:CIST-592450-1-133,1,1,1,1,1,0,0,20220117,20221210
2:23:CIST-592450-1-135,1,1,1,1,1,0,0,20220117,20221210
2:23:CIST-592450-1-201,0,0,0,0,0,1,1,20220117,20221210
2:23:CIST-592450-1-202,0,0,0,0,0,1,1,20220117,20221210
2:23:CIST-592450-1-203,0,0,0,0,0,1,1,20220117,20221210
2:23:CIST-592450-1-204,0,0,0,0,0,1,1,20220117,20221210
2:23:CIST-592450-1-205,0,0,0,0,0,1,1,20220117,20221210
2:23:CIST-592450-1-206,0,0,0,0,0,1,1,20220117,20221210
2:23:CIST-592450-1-207,0,0,0,0,0,1,1,20220117,20221210
2:23:CIST-592450-1-208,0,0,0,0,0,1,1,20220117,20221210
2:23:CIST-592450-1-209,0,0,0,0,0,1,1,20220117,20221210
2:23:CIST-592450-1-210,0,0,0,0,0,1,1,20220117,20221210
2:23:CIST-592450-1-211,0,0,0,0,0,1,1,20220117,20221210
2:23:CIST-592450-1-212,0,0,0,0,0,1,1,20220117,20221210
2:23:CIST-592450-1-213,0,0,0,0,0,1,1,20220117,20221210
2:23:CIST-592450-1-214,0,0,0,0,0,1,1,20220117,20221210
2:23:CIST-592450-1-215,0,0,0,0,0,1,1,20220117,20221210
2:23:CIST-592450-1-216,0,0,0,0,0,1,1,20220117,20221210
2:23:CIST-592450-1-217,0,0,0,0,0,1,1,20220117,20221210
2:23:CIST-592450-1-218,0,0,0,0,0,1,1,20220117,20221210
2:23:CIST-592450-1-219,0,0,0,0,0,1,1,20220117,20221210
2:24:CIST-512407-1-101,1,1,1,1,1,0,0,20220701,20221210
2:24:CIST-512407-1-102,1,1,1,1,1,0,0,20220701,20221210
2:24:CIST-512407-1-103,1,1,1,1,1,0,0,20220701,20221210
2:24:CIST-512407-1-104,1,1,1,1,1,0,0,20220701,20221210
2:24:CIST-512407-1-105,1,1,1,1,1,0,0,20220701,20221210
2:24:CIST-512407-1-106,1,1,1,1,1,0,0,20220701,20221210
2:24:CIST-512407-1-107,1,1,1,1,1,0,0,20220701,20221210
2:24:CIST-512407-1-108,1,1,1,1,1,0,0,20220701,20221210
2:24:CIST-512407-1-109,1,1,1,1,1,0,0,20220701,20221210
2:24:CIST-512407-1-110,1,1,1,1,1,0,0,20220701,20221210
